"","var.WHO","division","month","monthly_VOC_cases","total_monthly_VOC_cases","prop","date.smooth"
"2487","Kappa","Saskatchewan","2021-06",0,10.6163725376142,0,2021-06-01
"2488","Kappa","Saskatchewan","2021-07",0,0,0,2021-07-01
"2489","Kappa","Saskatchewan","2021-08",0,0,0,2021-08-01
"2490","Kappa","Saskatchewan","2021-09",0,0,0,2021-09-01
"2491","Kappa","Saskatchewan","2021-10",0,0,0,2021-10-01
"2492","Kappa","Saskatchewan","2021-11",0,0,0,2021-11-01
"2493","Kappa","Saskatchewan","2021-12",0,0,0,2021-12-01
"2494","Kappa","Saskatchewan","2022-01",0,0,0,2022-01-01
"2495","Kappa","Saskatchewan","2022-02",0,0,0,2022-02-01
"2496","Kappa","Saskatchewan","2022-03",0,0,0,2022-03-01
"2497","Kappa","Nova Scotia","2020-02",0,0,0,2020-02-01
"2498","Kappa","Nova Scotia","2020-03",0,0,0,2020-03-01
"2499","Kappa","Nova Scotia","2020-04",0,0,0,2020-04-01
"2500","Kappa","Nova Scotia","2020-05",0,0,0,2020-05-01
"2501","Kappa","Nova Scotia","2020-06",0,0,0,2020-06-01
"2502","Kappa","Nova Scotia","2020-07",0,0,0,2020-07-01
"2503","Kappa","Nova Scotia","2020-08",0,0,0,2020-08-01
"2504","Kappa","Nova Scotia","2020-09",0,0,0,2020-09-01
"2505","Kappa","Nova Scotia","2020-10",0,0,0,2020-10-01
"2506","Kappa","Nova Scotia","2020-11",0,0,0,2020-11-01
"2507","Kappa","Nova Scotia","2020-12",0,0,0,2020-12-01
"2508","Kappa","Nova Scotia","2021-01",0,0,0,2021-01-01
"2509","Kappa","Nova Scotia","2021-02",0,6.18893836539152,0,2021-02-01
"2510","Kappa","Nova Scotia","2021-03",0,1084.75587575607,0,2021-03-01
"2511","Kappa","Nova Scotia","2021-04",0,3533.44087830441,0,2021-04-01
"2512","Kappa","Nova Scotia","2021-05",0,525.983931860045,0,2021-05-01
"2513","Kappa","Nova Scotia","2021-06",0,10.6163725376142,0,2021-06-01
"2514","Kappa","Nova Scotia","2021-07",0,0,0,2021-07-01
"2515","Kappa","Nova Scotia","2021-08",0,0,0,2021-08-01
"2516","Kappa","Nova Scotia","2021-09",0,0,0,2021-09-01
"2517","Kappa","Nova Scotia","2021-10",0,0,0,2021-10-01
"2518","Kappa","Nova Scotia","2021-11",0,0,0,2021-11-01
"2519","Kappa","Nova Scotia","2021-12",0,0,0,2021-12-01
"2520","Kappa","Nova Scotia","2022-01",0,0,0,2022-01-01
"2521","Kappa","Nova Scotia","2022-02",0,0,0,2022-02-01
"2522","Kappa","Nova Scotia","2022-03",0,0,0,2022-03-01
"2523","Kappa","New Brunswick","2020-02",0,0,0,2020-02-01
"2524","Kappa","New Brunswick","2020-03",0,0,0,2020-03-01
"2525","Kappa","New Brunswick","2020-04",0,0,0,2020-04-01
"2526","Kappa","New Brunswick","2020-05",0,0,0,2020-05-01
"2527","Kappa","New Brunswick","2020-06",0,0,0,2020-06-01
"2528","Kappa","New Brunswick","2020-07",0,0,0,2020-07-01
"2529","Kappa","New Brunswick","2020-08",0,0,0,2020-08-01
"2530","Kappa","New Brunswick","2020-09",0,0,0,2020-09-01
"2531","Kappa","New Brunswick","2020-10",0,0,0,2020-10-01
"2532","Kappa","New Brunswick","2020-11",0,0,0,2020-11-01
"2533","Kappa","New Brunswick","2020-12",0,0,0,2020-12-01
"2534","Kappa","New Brunswick","2021-01",0,0,0,2021-01-01
"2535","Kappa","New Brunswick","2021-02",0,6.18893836539152,0,2021-02-01
"2536","Kappa","New Brunswick","2021-03",0,1084.75587575607,0,2021-03-01
"2537","Kappa","New Brunswick","2021-04",0,3533.44087830441,0,2021-04-01
"2538","Kappa","New Brunswick","2021-05",0,525.983931860045,0,2021-05-01
"2539","Kappa","New Brunswick","2021-06",0,10.6163725376142,0,2021-06-01
"2540","Kappa","New Brunswick","2021-07",0,0,0,2021-07-01
"2541","Kappa","New Brunswick","2021-08",0,0,0,2021-08-01
"2542","Kappa","New Brunswick","2021-09",0,0,0,2021-09-01
"2543","Kappa","New Brunswick","2021-10",0,0,0,2021-10-01
"2544","Kappa","New Brunswick","2021-11",0,0,0,2021-11-01
"2545","Kappa","New Brunswick","2021-12",0,0,0,2021-12-01
"2546","Kappa","New Brunswick","2022-01",0,0,0,2022-01-01
"2547","Kappa","New Brunswick","2022-02",0,0,0,2022-02-01
"2548","Kappa","New Brunswick","2022-03",0,0,0,2022-03-01
"2549","Kappa","Newfoundland and Labrador","2020-02",0,0,0,2020-02-01
"2550","Kappa","Newfoundland and Labrador","2020-03",0,0,0,2020-03-01
"2551","Kappa","Newfoundland and Labrador","2020-04",0,0,0,2020-04-01
"2552","Kappa","Newfoundland and Labrador","2020-05",0,0,0,2020-05-01
"2553","Kappa","Newfoundland and Labrador","2020-06",0,0,0,2020-06-01
"2554","Kappa","Newfoundland and Labrador","2020-07",0,0,0,2020-07-01
"2555","Kappa","Newfoundland and Labrador","2020-08",0,0,0,2020-08-01
"2556","Kappa","Newfoundland and Labrador","2020-09",0,0,0,2020-09-01
"2557","Kappa","Newfoundland and Labrador","2020-10",0,0,0,2020-10-01
"2558","Kappa","Newfoundland and Labrador","2020-11",0,0,0,2020-11-01
"2559","Kappa","Newfoundland and Labrador","2020-12",0,0,0,2020-12-01
"2560","Kappa","Newfoundland and Labrador","2021-01",0,0,0,2021-01-01
"2561","Kappa","Newfoundland and Labrador","2021-02",0,6.18893836539152,0,2021-02-01
"2562","Kappa","Newfoundland and Labrador","2021-03",0,1084.75587575607,0,2021-03-01
"2563","Kappa","Newfoundland and Labrador","2021-04",0,3533.44087830441,0,2021-04-01
"2564","Kappa","Newfoundland and Labrador","2021-05",0,525.983931860045,0,2021-05-01
"2565","Kappa","Newfoundland and Labrador","2021-06",0,10.6163725376142,0,2021-06-01
"2566","Kappa","Newfoundland and Labrador","2021-07",0,0,0,2021-07-01
"2567","Kappa","Newfoundland and Labrador","2021-08",0,0,0,2021-08-01
"2568","Kappa","Newfoundland and Labrador","2021-09",0,0,0,2021-09-01
"2569","Kappa","Newfoundland and Labrador","2021-10",0,0,0,2021-10-01
"2570","Kappa","Newfoundland and Labrador","2021-11",0,0,0,2021-11-01
"2571","Kappa","Newfoundland and Labrador","2021-12",0,0,0,2021-12-01
"2572","Kappa","Newfoundland and Labrador","2022-01",0,0,0,2022-01-01
"2573","Kappa","Newfoundland and Labrador","2022-02",0,0,0,2022-02-01
"2574","Kappa","Newfoundland and Labrador","2022-03",0,0,0,2022-03-01
"2575","Mu","Ontario","2020-02",0,0,0,2020-02-01
"2576","Mu","Ontario","2020-03",0,0,0,2020-03-01
"2577","Mu","Ontario","2020-04",0,0,0,2020-04-01
"2578","Mu","Ontario","2020-05",0,0,0,2020-05-01
"2579","Mu","Ontario","2020-06",0,0,0,2020-06-01
"2580","Mu","Ontario","2020-07",0,0,0,2020-07-01
"2581","Mu","Ontario","2020-08",0,0,0,2020-08-01
"2582","Mu","Ontario","2020-09",0,0,0,2020-09-01
"2583","Mu","Ontario","2020-10",0,0,0,2020-10-01
"2584","Mu","Ontario","2020-11",0,0,0,2020-11-01
"2585","Mu","Ontario","2020-12",0,0,0,2020-12-01
"2586","Mu","Ontario","2021-01",0,0,0,2021-01-01
"2587","Mu","Ontario","2021-02",0,0,0,2021-02-01
"2588","Mu","Ontario","2021-03",0,0,0,2021-03-01
"2589","Mu","Ontario","2021-04",0,0,0,2021-04-01
"2590","Mu","Ontario","2021-05",0,0,0,2021-05-01
"2591","Mu","Ontario","2021-06",2.66012291843634,16.3265737793377,0.162932097964294,2021-06-01
"2592","Mu","Ontario","2021-07",63.825391684447,69.0050318031527,0.924938225758936,2021-07-01
"2593","Mu","Ontario","2021-08",335.182779311433,367.445059609567,0.912198356041542,2021-08-01
"2594","Mu","Ontario","2021-09",100.93127633822,189.396529720187,0.532909850499029,2021-09-01
"2595","Mu","Ontario","2021-10",9.09605078310577,9.09605078310577,1,2021-10-01
"2596","Mu","Ontario","2021-11",2.65806843957703,2.65806843957703,1,2021-11-01
"2597","Mu","Ontario","2021-12",0,0,0,2021-12-01
"2598","Mu","Ontario","2022-01",0,0,0,2022-01-01
"2599","Mu","Ontario","2022-02",0,0,0,2022-02-01
"2600","Mu","Ontario","2022-03",0,0,0,2022-03-01
"2601","Mu","Quebec","2020-02",0,0,0,2020-02-01
"2602","Mu","Quebec","2020-03",0,0,0,2020-03-01
"2603","Mu","Quebec","2020-04",0,0,0,2020-04-01
"2604","Mu","Quebec","2020-05",0,0,0,2020-05-01
"2605","Mu","Quebec","2020-06",0,0,0,2020-06-01
"2606","Mu","Quebec","2020-07",0,0,0,2020-07-01
"2607","Mu","Quebec","2020-08",0,0,0,2020-08-01
"2608","Mu","Quebec","2020-09",0,0,0,2020-09-01
"2609","Mu","Quebec","2020-10",0,0,0,2020-10-01
"2610","Mu","Quebec","2020-11",0,0,0,2020-11-01
"2611","Mu","Quebec","2020-12",0,0,0,2020-12-01
"2612","Mu","Quebec","2021-01",0,0,0,2021-01-01
"2613","Mu","Quebec","2021-02",0,0,0,2021-02-01
"2614","Mu","Quebec","2021-03",0,0,0,2021-03-01
"2615","Mu","Quebec","2021-04",0,0,0,2021-04-01
"2616","Mu","Quebec","2021-05",0,0,0,2021-05-01
"2617","Mu","Quebec","2021-06",0,16.3265737793377,0,2021-06-01
"2618","Mu","Quebec","2021-07",2.94386562118335,69.0050318031527,0.0426616080633246,2021-07-01
"2619","Mu","Quebec","2021-08",25.6955506149204,367.445059609567,0.0699303200381128,2021-08-01
"2620","Mu","Quebec","2021-09",88.4652533819675,189.396529720187,0.467090149500971,2021-09-01
"2621","Mu","Quebec","2021-10",0,9.09605078310577,0,2021-10-01
"2622","Mu","Quebec","2021-11",0,2.65806843957703,0,2021-11-01
"2623","Mu","Quebec","2021-12",0,0,0,2021-12-01
"2624","Mu","Quebec","2022-01",0,0,0,2022-01-01
"2625","Mu","Quebec","2022-02",0,0,0,2022-02-01
"2626","Mu","Quebec","2022-03",0,0,0,2022-03-01
"2627","Mu","Alberta","2020-02",0,0,0,2020-02-01
"2628","Mu","Alberta","2020-03",0,0,0,2020-03-01
"2629","Mu","Alberta","2020-04",0,0,0,2020-04-01
"2630","Mu","Alberta","2020-05",0,0,0,2020-05-01
"2631","Mu","Alberta","2020-06",0,0,0,2020-06-01
"2632","Mu","Alberta","2020-07",0,0,0,2020-07-01
"2633","Mu","Alberta","2020-08",0,0,0,2020-08-01
"2634","Mu","Alberta","2020-09",0,0,0,2020-09-01
"2635","Mu","Alberta","2020-10",0,0,0,2020-10-01
"2636","Mu","Alberta","2020-11",0,0,0,2020-11-01
"2637","Mu","Alberta","2020-12",0,0,0,2020-12-01
"2638","Mu","Alberta","2021-01",0,0,0,2021-01-01
"2639","Mu","Alberta","2021-02",0,0,0,2021-02-01
"2640","Mu","Alberta","2021-03",0,0,0,2021-03-01
"2641","Mu","Alberta","2021-04",0,0,0,2021-04-01
"2642","Mu","Alberta","2021-05",0,0,0,2021-05-01
"2643","Mu","Alberta","2021-06",13.6664508609014,16.3265737793377,0.837067902035706,2021-06-01
"2644","Mu","Alberta","2021-07",2.23577449752235,69.0050318031527,0.0324001661777395,2021-07-01
"2645","Mu","Alberta","2021-08",6.56672968321303,367.445059609567,0.017871323920345,2021-08-01
"2646","Mu","Alberta","2021-09",0,189.396529720187,0,2021-09-01
"2647","Mu","Alberta","2021-10",0,9.09605078310577,0,2021-10-01
"2648","Mu","Alberta","2021-11",0,2.65806843957703,0,2021-11-01
"2649","Mu","Alberta","2021-12",0,0,0,2021-12-01
"2650","Mu","Alberta","2022-01",0,0,0,2022-01-01
"2651","Mu","Alberta","2022-02",0,0,0,2022-02-01
"2652","Mu","Alberta","2022-03",0,0,0,2022-03-01
"2653","Mu","British Columbia","2020-02",0,0,0,2020-02-01
"2654","Mu","British Columbia","2020-03",0,0,0,2020-03-01
"2655","Mu","British Columbia","2020-04",0,0,0,2020-04-01
"2656","Mu","British Columbia","2020-05",0,0,0,2020-05-01
"2657","Mu","British Columbia","2020-06",0,0,0,2020-06-01
"2658","Mu","British Columbia","2020-07",0,0,0,2020-07-01
"2659","Mu","British Columbia","2020-08",0,0,0,2020-08-01
"2660","Mu","British Columbia","2020-09",0,0,0,2020-09-01
"2661","Mu","British Columbia","2020-10",0,0,0,2020-10-01
"2662","Mu","British Columbia","2020-11",0,0,0,2020-11-01
"2663","Mu","British Columbia","2020-12",0,0,0,2020-12-01
"2664","Mu","British Columbia","2021-01",0,0,0,2021-01-01
"2665","Mu","British Columbia","2021-02",0,0,0,2021-02-01
"2666","Mu","British Columbia","2021-03",0,0,0,2021-03-01
"2667","Mu","British Columbia","2021-04",0,0,0,2021-04-01
"2668","Mu","British Columbia","2021-05",0,0,0,2021-05-01
"2669","Mu","British Columbia","2021-06",0,16.3265737793377,0,2021-06-01
"2670","Mu","British Columbia","2021-07",0,69.0050318031527,0,2021-07-01
"2671","Mu","British Columbia","2021-08",0,367.445059609567,0,2021-08-01
"2672","Mu","British Columbia","2021-09",0,189.396529720187,0,2021-09-01
"2673","Mu","British Columbia","2021-10",0,9.09605078310577,0,2021-10-01
"2674","Mu","British Columbia","2021-11",0,2.65806843957703,0,2021-11-01
"2675","Mu","British Columbia","2021-12",0,0,0,2021-12-01
"2676","Mu","British Columbia","2022-01",0,0,0,2022-01-01
"2677","Mu","British Columbia","2022-02",0,0,0,2022-02-01
"2678","Mu","British Columbia","2022-03",0,0,0,2022-03-01
"2679","Mu","Manitoba","2020-02",0,0,0,2020-02-01
"2680","Mu","Manitoba","2020-03",0,0,0,2020-03-01
"2681","Mu","Manitoba","2020-04",0,0,0,2020-04-01
"2682","Mu","Manitoba","2020-05",0,0,0,2020-05-01
"2683","Mu","Manitoba","2020-06",0,0,0,2020-06-01
"2684","Mu","Manitoba","2020-07",0,0,0,2020-07-01
"2685","Mu","Manitoba","2020-08",0,0,0,2020-08-01
"2686","Mu","Manitoba","2020-09",0,0,0,2020-09-01
"2687","Mu","Manitoba","2020-10",0,0,0,2020-10-01
"2688","Mu","Manitoba","2020-11",0,0,0,2020-11-01
"2689","Mu","Manitoba","2020-12",0,0,0,2020-12-01
"2690","Mu","Manitoba","2021-01",0,0,0,2021-01-01
"2691","Mu","Manitoba","2021-02",0,0,0,2021-02-01
"2692","Mu","Manitoba","2021-03",0,0,0,2021-03-01
"2693","Mu","Manitoba","2021-04",0,0,0,2021-04-01
"2694","Mu","Manitoba","2021-05",0,0,0,2021-05-01
"2695","Mu","Manitoba","2021-06",0,16.3265737793377,0,2021-06-01
"2696","Mu","Manitoba","2021-07",0,69.0050318031527,0,2021-07-01
"2697","Mu","Manitoba","2021-08",0,367.445059609567,0,2021-08-01
"2698","Mu","Manitoba","2021-09",0,189.396529720187,0,2021-09-01
"2699","Mu","Manitoba","2021-10",0,9.09605078310577,0,2021-10-01
"2700","Mu","Manitoba","2021-11",0,2.65806843957703,0,2021-11-01
"2701","Mu","Manitoba","2021-12",0,0,0,2021-12-01
"2702","Mu","Manitoba","2022-01",0,0,0,2022-01-01
"2703","Mu","Manitoba","2022-02",0,0,0,2022-02-01
"2704","Mu","Manitoba","2022-03",0,0,0,2022-03-01
"2705","Mu","Saskatchewan","2020-02",0,0,0,2020-02-01
"2706","Mu","Saskatchewan","2020-03",0,0,0,2020-03-01
"2707","Mu","Saskatchewan","2020-04",0,0,0,2020-04-01
"2708","Mu","Saskatchewan","2020-05",0,0,0,2020-05-01
"2709","Mu","Saskatchewan","2020-06",0,0,0,2020-06-01
"2710","Mu","Saskatchewan","2020-07",0,0,0,2020-07-01
"2711","Mu","Saskatchewan","2020-08",0,0,0,2020-08-01
"2712","Mu","Saskatchewan","2020-09",0,0,0,2020-09-01
"2713","Mu","Saskatchewan","2020-10",0,0,0,2020-10-01
"2714","Mu","Saskatchewan","2020-11",0,0,0,2020-11-01
"2715","Mu","Saskatchewan","2020-12",0,0,0,2020-12-01
"2716","Mu","Saskatchewan","2021-01",0,0,0,2021-01-01
"2717","Mu","Saskatchewan","2021-02",0,0,0,2021-02-01
"2718","Mu","Saskatchewan","2021-03",0,0,0,2021-03-01
"2719","Mu","Saskatchewan","2021-04",0,0,0,2021-04-01
"2720","Mu","Saskatchewan","2021-05",0,0,0,2021-05-01
"2721","Mu","Saskatchewan","2021-06",0,16.3265737793377,0,2021-06-01
"2722","Mu","Saskatchewan","2021-07",0,69.0050318031527,0,2021-07-01
"2723","Mu","Saskatchewan","2021-08",0,367.445059609567,0,2021-08-01
"2724","Mu","Saskatchewan","2021-09",0,189.396529720187,0,2021-09-01
"2725","Mu","Saskatchewan","2021-10",0,9.09605078310577,0,2021-10-01
"2726","Mu","Saskatchewan","2021-11",0,2.65806843957703,0,2021-11-01
"2727","Mu","Saskatchewan","2021-12",0,0,0,2021-12-01
"2728","Mu","Saskatchewan","2022-01",0,0,0,2022-01-01
"2729","Mu","Saskatchewan","2022-02",0,0,0,2022-02-01
"2730","Mu","Saskatchewan","2022-03",0,0,0,2022-03-01
"2731","Mu","Nova Scotia","2020-02",0,0,0,2020-02-01
"2732","Mu","Nova Scotia","2020-03",0,0,0,2020-03-01
"2733","Mu","Nova Scotia","2020-04",0,0,0,2020-04-01
"2734","Mu","Nova Scotia","2020-05",0,0,0,2020-05-01
"2735","Mu","Nova Scotia","2020-06",0,0,0,2020-06-01
"2736","Mu","Nova Scotia","2020-07",0,0,0,2020-07-01
"2737","Mu","Nova Scotia","2020-08",0,0,0,2020-08-01
"2738","Mu","Nova Scotia","2020-09",0,0,0,2020-09-01
"2739","Mu","Nova Scotia","2020-10",0,0,0,2020-10-01
"2740","Mu","Nova Scotia","2020-11",0,0,0,2020-11-01
"2741","Mu","Nova Scotia","2020-12",0,0,0,2020-12-01
"2742","Mu","Nova Scotia","2021-01",0,0,0,2021-01-01
"2743","Mu","Nova Scotia","2021-02",0,0,0,2021-02-01
"2744","Mu","Nova Scotia","2021-03",0,0,0,2021-03-01
"2745","Mu","Nova Scotia","2021-04",0,0,0,2021-04-01
"2746","Mu","Nova Scotia","2021-05",0,0,0,2021-05-01
"2747","Mu","Nova Scotia","2021-06",0,16.3265737793377,0,2021-06-01
"2748","Mu","Nova Scotia","2021-07",0,69.0050318031527,0,2021-07-01
"2749","Mu","Nova Scotia","2021-08",0,367.445059609567,0,2021-08-01
"2750","Mu","Nova Scotia","2021-09",0,189.396529720187,0,2021-09-01
"2751","Mu","Nova Scotia","2021-10",0,9.09605078310577,0,2021-10-01
"2752","Mu","Nova Scotia","2021-11",0,2.65806843957703,0,2021-11-01
"2753","Mu","Nova Scotia","2021-12",0,0,0,2021-12-01
"2754","Mu","Nova Scotia","2022-01",0,0,0,2022-01-01
"2755","Mu","Nova Scotia","2022-02",0,0,0,2022-02-01
"2756","Mu","Nova Scotia","2022-03",0,0,0,2022-03-01
"2757","Mu","New Brunswick","2020-02",0,0,0,2020-02-01
"2758","Mu","New Brunswick","2020-03",0,0,0,2020-03-01
"2759","Mu","New Brunswick","2020-04",0,0,0,2020-04-01
"2760","Mu","New Brunswick","2020-05",0,0,0,2020-05-01
"2761","Mu","New Brunswick","2020-06",0,0,0,2020-06-01
"2762","Mu","New Brunswick","2020-07",0,0,0,2020-07-01
"2763","Mu","New Brunswick","2020-08",0,0,0,2020-08-01
"2764","Mu","New Brunswick","2020-09",0,0,0,2020-09-01
"2765","Mu","New Brunswick","2020-10",0,0,0,2020-10-01
"2766","Mu","New Brunswick","2020-11",0,0,0,2020-11-01
"2767","Mu","New Brunswick","2020-12",0,0,0,2020-12-01
"2768","Mu","New Brunswick","2021-01",0,0,0,2021-01-01
"2769","Mu","New Brunswick","2021-02",0,0,0,2021-02-01
"2770","Mu","New Brunswick","2021-03",0,0,0,2021-03-01
"2771","Mu","New Brunswick","2021-04",0,0,0,2021-04-01
"2772","Mu","New Brunswick","2021-05",0,0,0,2021-05-01
"2773","Mu","New Brunswick","2021-06",0,16.3265737793377,0,2021-06-01
"2774","Mu","New Brunswick","2021-07",0,69.0050318031527,0,2021-07-01
"2775","Mu","New Brunswick","2021-08",0,367.445059609567,0,2021-08-01
"2776","Mu","New Brunswick","2021-09",0,189.396529720187,0,2021-09-01
"2777","Mu","New Brunswick","2021-10",0,9.09605078310577,0,2021-10-01
"2778","Mu","New Brunswick","2021-11",0,2.65806843957703,0,2021-11-01
"2779","Mu","New Brunswick","2021-12",0,0,0,2021-12-01
"2780","Mu","New Brunswick","2022-01",0,0,0,2022-01-01
"2781","Mu","New Brunswick","2022-02",0,0,0,2022-02-01
"2782","Mu","New Brunswick","2022-03",0,0,0,2022-03-01
"2783","Mu","Newfoundland and Labrador","2020-02",0,0,0,2020-02-01
"2784","Mu","Newfoundland and Labrador","2020-03",0,0,0,2020-03-01
"2785","Mu","Newfoundland and Labrador","2020-04",0,0,0,2020-04-01
"2786","Mu","Newfoundland and Labrador","2020-05",0,0,0,2020-05-01
"2787","Mu","Newfoundland and Labrador","2020-06",0,0,0,2020-06-01
"2788","Mu","Newfoundland and Labrador","2020-07",0,0,0,2020-07-01
"2789","Mu","Newfoundland and Labrador","2020-08",0,0,0,2020-08-01
"2790","Mu","Newfoundland and Labrador","2020-09",0,0,0,2020-09-01
"2791","Mu","Newfoundland and Labrador","2020-10",0,0,0,2020-10-01
"2792","Mu","Newfoundland and Labrador","2020-11",0,0,0,2020-11-01
"2793","Mu","Newfoundland and Labrador","2020-12",0,0,0,2020-12-01
"2794","Mu","Newfoundland and Labrador","2021-01",0,0,0,2021-01-01
"2795","Mu","Newfoundland and Labrador","2021-02",0,0,0,2021-02-01
"2796","Mu","Newfoundland and Labrador","2021-03",0,0,0,2021-03-01
"2797","Mu","Newfoundland and Labrador","2021-04",0,0,0,2021-04-01
"2798","Mu","Newfoundland and Labrador","2021-05",0,0,0,2021-05-01
"2799","Mu","Newfoundland and Labrador","2021-06",0,16.3265737793377,0,2021-06-01
"2800","Mu","Newfoundland and Labrador","2021-07",0,69.0050318031527,0,2021-07-01
"2801","Mu","Newfoundland and Labrador","2021-08",0,367.445059609567,0,2021-08-01
"2802","Mu","Newfoundland and Labrador","2021-09",0,189.396529720187,0,2021-09-01
"2803","Mu","Newfoundland and Labrador","2021-10",0,9.09605078310577,0,2021-10-01
"2804","Mu","Newfoundland and Labrador","2021-11",0,2.65806843957703,0,2021-11-01
"2805","Mu","Newfoundland and Labrador","2021-12",0,0,0,2021-12-01
"2806","Mu","Newfoundland and Labrador","2022-01",0,0,0,2022-01-01
"2807","Mu","Newfoundland and Labrador","2022-02",0,0,0,2022-02-01
"2808","Mu","Newfoundland and Labrador","2022-03",0,0,0,2022-03-01
"2809","Other","Ontario","2020-02",1.72,9.01,0.190899001109878,2020-02-01
"2810","Other","Ontario","2020-03",2432.71,10836.72,0.224487667855218,2020-03-01
"2811","Other","Ontario","2020-04",27296.84,83631.34,0.326394865848138,2020-04-01
"2812","Other","Ontario","2020-05",23985.12,78911.97,0.30394780411641,2020-05-01
"2813","Other","Ontario","2020-06",15314.26,27734.54,0.552172850171663,2020-06-01
"2814","Other","Ontario","2020-07",8561.67,20460.98,0.418438901753484,2020-07-01
"2815","Other","Ontario","2020-08",5916.62,21082.89,0.280636098751167,2020-08-01
"2816","Other","Ontario","2020-09",15762.6,48008.76,0.32832758021661,2020-09-01
"2817","Other","Ontario","2020-10",45072.3,132076.69,0.341258552133613,2020-10-01
"2818","Other","Ontario","2020-11",76344.6914041552,244772.427705977,0.311900699436053,2020-11-01
"2819","Other","Ontario","2020-12",122104.353371193,371628.728172414,0.328565431342389,2020-12-01
"2820","Other","Ontario","2021-01",141663.343777776,355512.586077873,0.398476310897036,2021-01-01
"2821","Other","Ontario","2021-02",26769.2461635282,120315.395464915,0.222492275906075,2021-02-01
"2822","Other","Ontario","2021-03",23948.2563446485,81935.2139042456,0.292282831807041,2021-03-01
"2823","Other","Ontario","2021-04",44477.9266514438,102578.222586912,0.433600091030618,2021-04-01
"2824","Other","Ontario","2021-05",18204.4290505276,53161.5730288469,0.342435861343858,2021-05-01
"2825","Other","Ontario","2021-06",1508.97874919975,3182.15380028583,0.474200445328636,2021-06-01
"2826","Other","Ontario","2021-07",71.0532285833042,218.219319350001,0.325604665961506,2021-07-01
"2827","Other","Ontario","2021-08",6.69566430133985,35.1725585803684,0.190366142572211,2021-08-01
"2828","Other","Ontario","2021-09",0,14.2401990332585,0,2021-09-01
"2829","Other","Ontario","2021-10",0,5.93830123092323,0,2021-10-01
"2830","Other","Ontario","2021-11",0,463.628801290608,0,2021-11-01
"2831","Other","Ontario","2021-12",2.28816926711094,10.1924493292545,0.224496506501476,2021-12-01
"2832","Other","Ontario","2022-01",0,0,0,2022-01-01
"2833","Other","Ontario","2022-02",0,0,0,2022-02-01
"2834","Other","Ontario","2022-03",0,0,0,2022-03-01
"2835","Other","Quebec","2020-02",0,9.01,0,2020-02-01
"2836","Other","Quebec","2020-03",5117.11,10836.72,0.472200998087982,2020-03-01
"2837","Other","Quebec","2020-04",44840.56,83631.34,0.536169335562482,2020-04-01
"2838","Other","Quebec","2020-05",49286.8,78911.97,0.624579515629885,2020-05-01
"2839","Other","Quebec","2020-06",10754.17,27734.54,0.387753681871053,2020-06-01
"2840","Other","Quebec","2020-07",7293.23,20460.98,0.356445781189366,2020-07-01
"2841","Other","Quebec","2020-08",6529.12,21082.89,0.309688093046067,2020-08-01
"2842","Other","Quebec","2020-09",19162.28,48008.76,0.399141323375151,2020-09-01
"2843","Other","Quebec","2020-10",61109.85,132076.69,0.462684596350802,2020-10-01
"2844","Other","Quebec","2020-11",69539.6863018223,244772.427705977,0.284099344658843,2020-11-01
"2845","Other","Quebec","2020-12",113000.789314281,371628.728172414,0.304069036508544,2020-12-01
"2846","Other","Quebec","2021-01",125272.981689977,355512.586077873,0.352372845845004,2021-01-01
"2847","Other","Quebec","2021-02",46274.041915385,120315.395464915,0.384606157313251,2021-02-01
"2848","Other","Quebec","2021-03",22136.0253358867,81935.2139042456,0.270164978903408,2021-03-01
"2849","Other","Quebec","2021-04",17679.1500815558,102578.222586912,0.172347986109593,2021-04-01
"2850","Other","Quebec","2021-05",3402.53159544127,53161.5730288469,0.0640035913458573,2021-05-01
"2851","Other","Quebec","2021-06",651.495703030096,3182.15380028583,0.204734196999396,2021-06-01
"2852","Other","Quebec","2021-07",120.902432703714,218.219319350001,0.554040921142272,2021-07-01
"2853","Other","Quebec","2021-08",26.1561571299288,35.1725585803684,0.743652386566152,2021-08-01
"2854","Other","Quebec","2021-09",14.2401990332585,14.2401990332585,1,2021-09-01
"2855","Other","Quebec","2021-10",0,5.93830123092323,0,2021-10-01
"2856","Other","Quebec","2021-11",459.218441578992,463.628801290608,0.990487304284509,2021-11-01
"2857","Other","Quebec","2021-12",0,10.1924493292545,0,2021-12-01
"2858","Other","Quebec","2022-01",0,0,0,2022-01-01
"2859","Other","Quebec","2022-02",0,0,0,2022-02-01
"2860","Other","Quebec","2022-03",0,0,0,2022-03-01
"2861","Other","Alberta","2020-02",0,9.01,0,2020-02-01
"2862","Other","Alberta","2020-03",1125.97,10836.72,0.103903210565559,2020-03-01
"2863","Other","Alberta","2020-04",7999.55,83631.34,0.0956525388688021,2020-04-01
"2864","Other","Alberta","2020-05",4151.3,78911.97,0.0526067211349558,2020-05-01
"2865","Other","Alberta","2020-06",1007.14,27734.54,0.0363135642415558,2020-06-01
"2866","Other","Alberta","2020-07",2805.99,20460.98,0.137138592579632,2020-07-01
"2867","Other","Alberta","2020-08",3067.88,21082.89,0.14551515470602,2020-08-01
"2868","Other","Alberta","2020-09",5068.7,48008.76,0.105578648563304,2020-09-01
"2869","Other","Alberta","2020-10",10424.31,132076.69,0.0789261905336967,2020-10-01
