"","var.WHO","division","month","monthly_VOC_cases","total_monthly_VOC_cases","prop","date.smooth"
"605","Zeta","Saskatchewan","2020-08",0,0,0,2020-08-01
"606","Zeta","Saskatchewan","2020-09",0,0,0,2020-09-01
"607","Zeta","Saskatchewan","2020-10",0,0,0,2020-10-01
"608","Zeta","Saskatchewan","2020-11",0,119.617321551023,0,2020-11-01
"609","Zeta","Saskatchewan","2020-12",0,789.058700444281,0,2020-12-01
"610","Zeta","Saskatchewan","2021-01",0,736.09121807266,0,2021-01-01
"611","Zeta","Saskatchewan","2021-02",0,392.851774228333,0,2021-02-01
"612","Zeta","Saskatchewan","2021-03",0,365.072938651836,0,2021-03-01
"613","Zeta","Saskatchewan","2021-04",0,376.070755009284,0,2021-04-01
"614","Zeta","Saskatchewan","2021-05",0,118.195742906578,0,2021-05-01
"615","Zeta","Saskatchewan","2021-06",0,9.13682021124832,0,2021-06-01
"616","Zeta","Saskatchewan","2021-07",0,0,0,2021-07-01
"617","Zeta","Saskatchewan","2021-08",0,0,0,2021-08-01
"618","Zeta","Saskatchewan","2021-09",0,0,0,2021-09-01
"619","Zeta","Saskatchewan","2021-10",0,0,0,2021-10-01
"620","Zeta","Saskatchewan","2021-11",0,0,0,2021-11-01
"621","Zeta","Saskatchewan","2021-12",0,0,0,2021-12-01
"622","Zeta","Saskatchewan","2022-01",0,0,0,2022-01-01
"623","Zeta","Saskatchewan","2022-02",0,0,0,2022-02-01
"624","Zeta","Saskatchewan","2022-03",0,0,0,2022-03-01
"625","Zeta","Nova Scotia","2020-02",0,0,0,2020-02-01
"626","Zeta","Nova Scotia","2020-03",0,0,0,2020-03-01
"627","Zeta","Nova Scotia","2020-04",0,0,0,2020-04-01
"628","Zeta","Nova Scotia","2020-05",0,0,0,2020-05-01
"629","Zeta","Nova Scotia","2020-06",0,0,0,2020-06-01
"630","Zeta","Nova Scotia","2020-07",0,0,0,2020-07-01
"631","Zeta","Nova Scotia","2020-08",0,0,0,2020-08-01
"632","Zeta","Nova Scotia","2020-09",0,0,0,2020-09-01
"633","Zeta","Nova Scotia","2020-10",0,0,0,2020-10-01
"634","Zeta","Nova Scotia","2020-11",0,119.617321551023,0,2020-11-01
"635","Zeta","Nova Scotia","2020-12",0,789.058700444281,0,2020-12-01
"636","Zeta","Nova Scotia","2021-01",0,736.09121807266,0,2021-01-01
"637","Zeta","Nova Scotia","2021-02",0,392.851774228333,0,2021-02-01
"638","Zeta","Nova Scotia","2021-03",0,365.072938651836,0,2021-03-01
"639","Zeta","Nova Scotia","2021-04",0,376.070755009284,0,2021-04-01
"640","Zeta","Nova Scotia","2021-05",0,118.195742906578,0,2021-05-01
"641","Zeta","Nova Scotia","2021-06",0,9.13682021124832,0,2021-06-01
"642","Zeta","Nova Scotia","2021-07",0,0,0,2021-07-01
"643","Zeta","Nova Scotia","2021-08",0,0,0,2021-08-01
"644","Zeta","Nova Scotia","2021-09",0,0,0,2021-09-01
"645","Zeta","Nova Scotia","2021-10",0,0,0,2021-10-01
"646","Zeta","Nova Scotia","2021-11",0,0,0,2021-11-01
"647","Zeta","Nova Scotia","2021-12",0,0,0,2021-12-01
"648","Zeta","Nova Scotia","2022-01",0,0,0,2022-01-01
"649","Zeta","Nova Scotia","2022-02",0,0,0,2022-02-01
"650","Zeta","Nova Scotia","2022-03",0,0,0,2022-03-01
"651","Zeta","New Brunswick","2020-02",0,0,0,2020-02-01
"652","Zeta","New Brunswick","2020-03",0,0,0,2020-03-01
"653","Zeta","New Brunswick","2020-04",0,0,0,2020-04-01
"654","Zeta","New Brunswick","2020-05",0,0,0,2020-05-01
"655","Zeta","New Brunswick","2020-06",0,0,0,2020-06-01
"656","Zeta","New Brunswick","2020-07",0,0,0,2020-07-01
"657","Zeta","New Brunswick","2020-08",0,0,0,2020-08-01
"658","Zeta","New Brunswick","2020-09",0,0,0,2020-09-01
"659","Zeta","New Brunswick","2020-10",0,0,0,2020-10-01
"660","Zeta","New Brunswick","2020-11",0,119.617321551023,0,2020-11-01
"661","Zeta","New Brunswick","2020-12",0,789.058700444281,0,2020-12-01
"662","Zeta","New Brunswick","2021-01",3.16188973063973,736.09121807266,0.00429551345405077,2021-01-01
"663","Zeta","New Brunswick","2021-02",8.90627922077923,392.851774228333,0.0226708387362475,2021-02-01
"664","Zeta","New Brunswick","2021-03",0,365.072938651836,0,2021-03-01
"665","Zeta","New Brunswick","2021-04",0,376.070755009284,0,2021-04-01
"666","Zeta","New Brunswick","2021-05",0,118.195742906578,0,2021-05-01
"667","Zeta","New Brunswick","2021-06",0,9.13682021124832,0,2021-06-01
"668","Zeta","New Brunswick","2021-07",0,0,0,2021-07-01
"669","Zeta","New Brunswick","2021-08",0,0,0,2021-08-01
"670","Zeta","New Brunswick","2021-09",0,0,0,2021-09-01
"671","Zeta","New Brunswick","2021-10",0,0,0,2021-10-01
"672","Zeta","New Brunswick","2021-11",0,0,0,2021-11-01
"673","Zeta","New Brunswick","2021-12",0,0,0,2021-12-01
"674","Zeta","New Brunswick","2022-01",0,0,0,2022-01-01
"675","Zeta","New Brunswick","2022-02",0,0,0,2022-02-01
"676","Zeta","New Brunswick","2022-03",0,0,0,2022-03-01
"677","Zeta","Newfoundland and Labrador","2020-02",0,0,0,2020-02-01
"678","Zeta","Newfoundland and Labrador","2020-03",0,0,0,2020-03-01
"679","Zeta","Newfoundland and Labrador","2020-04",0,0,0,2020-04-01
"680","Zeta","Newfoundland and Labrador","2020-05",0,0,0,2020-05-01
"681","Zeta","Newfoundland and Labrador","2020-06",0,0,0,2020-06-01
"682","Zeta","Newfoundland and Labrador","2020-07",0,0,0,2020-07-01
"683","Zeta","Newfoundland and Labrador","2020-08",0,0,0,2020-08-01
"684","Zeta","Newfoundland and Labrador","2020-09",0,0,0,2020-09-01
"685","Zeta","Newfoundland and Labrador","2020-10",0,0,0,2020-10-01
"686","Zeta","Newfoundland and Labrador","2020-11",0,119.617321551023,0,2020-11-01
"687","Zeta","Newfoundland and Labrador","2020-12",0,789.058700444281,0,2020-12-01
"688","Zeta","Newfoundland and Labrador","2021-01",0,736.09121807266,0,2021-01-01
"689","Zeta","Newfoundland and Labrador","2021-02",0,392.851774228333,0,2021-02-01
"690","Zeta","Newfoundland and Labrador","2021-03",0,365.072938651836,0,2021-03-01
"691","Zeta","Newfoundland and Labrador","2021-04",0,376.070755009284,0,2021-04-01
"692","Zeta","Newfoundland and Labrador","2021-05",0,118.195742906578,0,2021-05-01
"693","Zeta","Newfoundland and Labrador","2021-06",0,9.13682021124832,0,2021-06-01
"694","Zeta","Newfoundland and Labrador","2021-07",0,0,0,2021-07-01
"695","Zeta","Newfoundland and Labrador","2021-08",0,0,0,2021-08-01
"696","Zeta","Newfoundland and Labrador","2021-09",0,0,0,2021-09-01
"697","Zeta","Newfoundland and Labrador","2021-10",0,0,0,2021-10-01
"698","Zeta","Newfoundland and Labrador","2021-11",0,0,0,2021-11-01
"699","Zeta","Newfoundland and Labrador","2021-12",0,0,0,2021-12-01
"700","Zeta","Newfoundland and Labrador","2022-01",0,0,0,2022-01-01
"701","Zeta","Newfoundland and Labrador","2022-02",0,0,0,2022-02-01
"702","Zeta","Newfoundland and Labrador","2022-03",0,0,0,2022-03-01
"703","Gamma","Ontario","2020-02",0,0,0,2020-02-01
"704","Gamma","Ontario","2020-03",0,0,0,2020-03-01
"705","Gamma","Ontario","2020-04",0,0,0,2020-04-01
"706","Gamma","Ontario","2020-05",0,0,0,2020-05-01
"707","Gamma","Ontario","2020-06",0,0,0,2020-06-01
"708","Gamma","Ontario","2020-07",0,0,0,2020-07-01
"709","Gamma","Ontario","2020-08",0,0,0,2020-08-01
"710","Gamma","Ontario","2020-09",0,0,0,2020-09-01
"711","Gamma","Ontario","2020-10",0,0,0,2020-10-01
"712","Gamma","Ontario","2020-11",0,0,0,2020-11-01
"713","Gamma","Ontario","2020-12",205.001793146781,205.001793146781,1,2020-12-01
"714","Gamma","Ontario","2021-01",0,0,0,2021-01-01
"715","Gamma","Ontario","2021-02",839.842607313793,839.842607313793,1,2021-02-01
"716","Gamma","Ontario","2021-03",8944.0092105182,11039.6518955001,0.810171307499637,2021-03-01
"717","Gamma","Ontario","2021-04",35372.1976106466,53748.4778821388,0.658106033964567,2021-04-01
"718","Gamma","Ontario","2021-05",14502.6511872774,22892.6367063627,0.633507243979747,2021-05-01
"719","Gamma","Ontario","2021-06",894.880317625461,3855.39580982234,0.232111140273999,2021-06-01
"720","Gamma","Ontario","2021-07",116.618925408642,745.498032477719,0.156430896297674,2021-07-01
"721","Gamma","Ontario","2021-08",20.4250902657234,241.969772551117,0.0844117430469899,2021-08-01
"722","Gamma","Ontario","2021-09",26.1994718275802,70.4124287556733,0.372085898620125,2021-09-01
"723","Gamma","Ontario","2021-10",21.3545152800638,23.0334065367616,0.927110596775243,2021-10-01
"724","Gamma","Ontario","2021-11",2.89177499106277,100.174783121158,0.0288672947518663,2021-11-01
"725","Gamma","Ontario","2021-12",0,0,0,2021-12-01
"726","Gamma","Ontario","2022-01",0,0,0,2022-01-01
"727","Gamma","Ontario","2022-02",0,0,0,2022-02-01
"728","Gamma","Ontario","2022-03",0,0,0,2022-03-01
"729","Gamma","Quebec","2020-02",0,0,0,2020-02-01
"730","Gamma","Quebec","2020-03",0,0,0,2020-03-01
"731","Gamma","Quebec","2020-04",0,0,0,2020-04-01
"732","Gamma","Quebec","2020-05",0,0,0,2020-05-01
"733","Gamma","Quebec","2020-06",0,0,0,2020-06-01
"734","Gamma","Quebec","2020-07",0,0,0,2020-07-01
"735","Gamma","Quebec","2020-08",0,0,0,2020-08-01
"736","Gamma","Quebec","2020-09",0,0,0,2020-09-01
"737","Gamma","Quebec","2020-10",0,0,0,2020-10-01
"738","Gamma","Quebec","2020-11",0,0,0,2020-11-01
"739","Gamma","Quebec","2020-12",0,205.001793146781,0,2020-12-01
"740","Gamma","Quebec","2021-01",0,0,0,2021-01-01
"741","Gamma","Quebec","2021-02",0,839.842607313793,0,2021-02-01
"742","Gamma","Quebec","2021-03",70.4985194666811,11039.6518955001,0.00638593681521941,2021-03-01
"743","Gamma","Quebec","2021-04",2429.00252611201,53748.4778821388,0.0451920244409227,2021-04-01
"744","Gamma","Quebec","2021-05",588.427942748193,22892.6367063627,0.0257038081849544,2021-05-01
"745","Gamma","Quebec","2021-06",156.33475892523,3855.39580982234,0.0405496002581468,2021-06-01
"746","Gamma","Quebec","2021-07",42.5167465415628,745.498032477719,0.0570313330006455,2021-07-01
"747","Gamma","Quebec","2021-08",39.9198233108954,241.969772551117,0.164978554511234,2021-08-01
"748","Gamma","Quebec","2021-09",14.0287143923033,70.4124287556733,0.199236337110058,2021-09-01
"749","Gamma","Quebec","2021-10",0,23.0334065367616,0,2021-10-01
"750","Gamma","Quebec","2021-11",96.7231052452268,100.174783121158,0.965543445482113,2021-11-01
"751","Gamma","Quebec","2021-12",0,0,0,2021-12-01
"752","Gamma","Quebec","2022-01",0,0,0,2022-01-01
"753","Gamma","Quebec","2022-02",0,0,0,2022-02-01
"754","Gamma","Quebec","2022-03",0,0,0,2022-03-01
"755","Gamma","Alberta","2020-02",0,0,0,2020-02-01
"756","Gamma","Alberta","2020-03",0,0,0,2020-03-01
"757","Gamma","Alberta","2020-04",0,0,0,2020-04-01
"758","Gamma","Alberta","2020-05",0,0,0,2020-05-01
"759","Gamma","Alberta","2020-06",0,0,0,2020-06-01
"760","Gamma","Alberta","2020-07",0,0,0,2020-07-01
"761","Gamma","Alberta","2020-08",0,0,0,2020-08-01
"762","Gamma","Alberta","2020-09",0,0,0,2020-09-01
"763","Gamma","Alberta","2020-10",0,0,0,2020-10-01
"764","Gamma","Alberta","2020-11",0,0,0,2020-11-01
"765","Gamma","Alberta","2020-12",0,205.001793146781,0,2020-12-01
"766","Gamma","Alberta","2021-01",0,0,0,2021-01-01
"767","Gamma","Alberta","2021-02",0,839.842607313793,0,2021-02-01
"768","Gamma","Alberta","2021-03",148.703761979259,11039.6518955001,0.0134699683818719,2021-03-01
"769","Gamma","Alberta","2021-04",6029.09256314404,53748.4778821388,0.112172340514736,2021-04-01
"770","Gamma","Alberta","2021-05",1916.37135397944,22892.6367063627,0.0837112552197542,2021-05-01
"771","Gamma","Alberta","2021-06",124.401014879609,3855.39580982234,0.0322667298031176,2021-06-01
"772","Gamma","Alberta","2021-07",49.8140674798361,745.498032477719,0.0668198510387415,2021-07-01
"773","Gamma","Alberta","2021-08",80.2937133327429,241.969772551117,0.331833652138433,2021-08-01
"774","Gamma","Alberta","2021-09",8.15766204919239,70.4124287556733,0.115855427704375,2021-09-01
"775","Gamma","Alberta","2021-10",0,23.0334065367616,0,2021-10-01
"776","Gamma","Alberta","2021-11",0,100.174783121158,0,2021-11-01
"777","Gamma","Alberta","2021-12",0,0,0,2021-12-01
"778","Gamma","Alberta","2022-01",0,0,0,2022-01-01
"779","Gamma","Alberta","2022-02",0,0,0,2022-02-01
"780","Gamma","Alberta","2022-03",0,0,0,2022-03-01
"781","Gamma","British Columbia","2020-02",0,0,0,2020-02-01
"782","Gamma","British Columbia","2020-03",0,0,0,2020-03-01
"783","Gamma","British Columbia","2020-04",0,0,0,2020-04-01
"784","Gamma","British Columbia","2020-05",0,0,0,2020-05-01
"785","Gamma","British Columbia","2020-06",0,0,0,2020-06-01
"786","Gamma","British Columbia","2020-07",0,0,0,2020-07-01
"787","Gamma","British Columbia","2020-08",0,0,0,2020-08-01
"788","Gamma","British Columbia","2020-09",0,0,0,2020-09-01
"789","Gamma","British Columbia","2020-10",0,0,0,2020-10-01
"790","Gamma","British Columbia","2020-11",0,0,0,2020-11-01
"791","Gamma","British Columbia","2020-12",0,205.001793146781,0,2020-12-01
"792","Gamma","British Columbia","2021-01",0,0,0,2021-01-01
"793","Gamma","British Columbia","2021-02",0,839.842607313793,0,2021-02-01
"794","Gamma","British Columbia","2021-03",1876.440403536,11039.6518955001,0.169972787303271,2021-03-01
"795","Gamma","British Columbia","2021-04",9686.74209147485,53748.4778821388,0.180223561171652,2021-04-01
"796","Gamma","British Columbia","2021-05",5483.88464089815,22892.6367063627,0.239547969560622,2021-05-01
"797","Gamma","British Columbia","2021-06",1713.5408875183,3855.39580982234,0.444452650789508,2021-06-01
"798","Gamma","British Columbia","2021-07",431.171250070291,745.498032477719,0.578366717665587,2021-07-01
"799","Gamma","British Columbia","2021-08",55.0831394842698,241.969772551117,0.227644713236375,2021-08-01
"800","Gamma","British Columbia","2021-09",21.2931821579066,70.4124287556733,0.302406585516211,2021-09-01
"801","Gamma","British Columbia","2021-10",1.67889125669776,23.0334065367616,0.0728894032247567,2021-10-01
"802","Gamma","British Columbia","2021-11",0.559902884868916,100.174783121158,0.00558925976602045,2021-11-01
"803","Gamma","British Columbia","2021-12",0,0,0,2021-12-01
"804","Gamma","British Columbia","2022-01",0,0,0,2022-01-01
"805","Gamma","British Columbia","2022-02",0,0,0,2022-02-01
"806","Gamma","British Columbia","2022-03",0,0,0,2022-03-01
"807","Gamma","Manitoba","2020-02",0,0,0,2020-02-01
"808","Gamma","Manitoba","2020-03",0,0,0,2020-03-01
"809","Gamma","Manitoba","2020-04",0,0,0,2020-04-01
"810","Gamma","Manitoba","2020-05",0,0,0,2020-05-01
"811","Gamma","Manitoba","2020-06",0,0,0,2020-06-01
"812","Gamma","Manitoba","2020-07",0,0,0,2020-07-01
"813","Gamma","Manitoba","2020-08",0,0,0,2020-08-01
"814","Gamma","Manitoba","2020-09",0,0,0,2020-09-01
"815","Gamma","Manitoba","2020-10",0,0,0,2020-10-01
"816","Gamma","Manitoba","2020-11",0,0,0,2020-11-01
"817","Gamma","Manitoba","2020-12",0,205.001793146781,0,2020-12-01
"818","Gamma","Manitoba","2021-01",0,0,0,2021-01-01
"819","Gamma","Manitoba","2021-02",0,839.842607313793,0,2021-02-01
"820","Gamma","Manitoba","2021-03",0,11039.6518955001,0,2021-03-01
"821","Gamma","Manitoba","2021-04",75.3477422018336,53748.4778821388,0.00140185815804976,2021-04-01
"822","Gamma","Manitoba","2021-05",63.0347998214226,22892.6367063627,0.00275349670856844,2021-05-01
"823","Gamma","Manitoba","2021-06",697.982699114756,3855.39580982234,0.181040477695316,2021-06-01
"824","Gamma","Manitoba","2021-07",60.5929085493256,745.498032477719,0.0812784285264182,2021-07-01
"825","Gamma","Manitoba","2021-08",0,241.969772551117,0,2021-08-01
"826","Gamma","Manitoba","2021-09",0,70.4124287556733,0,2021-09-01
"827","Gamma","Manitoba","2021-10",0,23.0334065367616,0,2021-10-01
"828","Gamma","Manitoba","2021-11",0,100.174783121158,0,2021-11-01
"829","Gamma","Manitoba","2021-12",0,0,0,2021-12-01
"830","Gamma","Manitoba","2022-01",0,0,0,2022-01-01
"831","Gamma","Manitoba","2022-02",0,0,0,2022-02-01
"832","Gamma","Manitoba","2022-03",0,0,0,2022-03-01
"833","Gamma","Saskatchewan","2020-02",0,0,0,2020-02-01
"834","Gamma","Saskatchewan","2020-03",0,0,0,2020-03-01
"835","Gamma","Saskatchewan","2020-04",0,0,0,2020-04-01
"836","Gamma","Saskatchewan","2020-05",0,0,0,2020-05-01
"837","Gamma","Saskatchewan","2020-06",0,0,0,2020-06-01
"838","Gamma","Saskatchewan","2020-07",0,0,0,2020-07-01
"839","Gamma","Saskatchewan","2020-08",0,0,0,2020-08-01
"840","Gamma","Saskatchewan","2020-09",0,0,0,2020-09-01
"841","Gamma","Saskatchewan","2020-10",0,0,0,2020-10-01
"842","Gamma","Saskatchewan","2020-11",0,0,0,2020-11-01
"843","Gamma","Saskatchewan","2020-12",0,205.001793146781,0,2020-12-01
"844","Gamma","Saskatchewan","2021-01",0,0,0,2021-01-01
"845","Gamma","Saskatchewan","2021-02",0,839.842607313793,0,2021-02-01
"846","Gamma","Saskatchewan","2021-03",0,11039.6518955001,0,2021-03-01
"847","Gamma","Saskatchewan","2021-04",152.661590876815,53748.4778821388,0.00284029607706427,2021-04-01
"848","Gamma","Saskatchewan","2021-05",305.281641849497,22892.6367063627,0.0133353639323097,2021-05-01
"849","Gamma","Saskatchewan","2021-06",268.256131758985,3855.39580982234,0.0695794011799131,2021-06-01
"850","Gamma","Saskatchewan","2021-07",44.7841344280614,745.498032477719,0.0600727734709346,2021-07-01
"851","Gamma","Saskatchewan","2021-08",46.2480061574851,241.969772551117,0.191131337066968,2021-08-01
"852","Gamma","Saskatchewan","2021-09",0.733398328690808,70.4124287556733,0.010415751049231,2021-09-01
"853","Gamma","Saskatchewan","2021-10",0,23.0334065367616,0,2021-10-01
"854","Gamma","Saskatchewan","2021-11",0,100.174783121158,0,2021-11-01
"855","Gamma","Saskatchewan","2021-12",0,0,0,2021-12-01
"856","Gamma","Saskatchewan","2022-01",0,0,0,2022-01-01
"857","Gamma","Saskatchewan","2022-02",0,0,0,2022-02-01
"858","Gamma","Saskatchewan","2022-03",0,0,0,2022-03-01
"859","Gamma","Nova Scotia","2020-02",0,0,0,2020-02-01
"860","Gamma","Nova Scotia","2020-03",0,0,0,2020-03-01
"861","Gamma","Nova Scotia","2020-04",0,0,0,2020-04-01
"862","Gamma","Nova Scotia","2020-05",0,0,0,2020-05-01
"863","Gamma","Nova Scotia","2020-06",0,0,0,2020-06-01
"864","Gamma","Nova Scotia","2020-07",0,0,0,2020-07-01
"865","Gamma","Nova Scotia","2020-08",0,0,0,2020-08-01
"866","Gamma","Nova Scotia","2020-09",0,0,0,2020-09-01
"867","Gamma","Nova Scotia","2020-10",0,0,0,2020-10-01
"868","Gamma","Nova Scotia","2020-11",0,0,0,2020-11-01
"869","Gamma","Nova Scotia","2020-12",0,205.001793146781,0,2020-12-01
"870","Gamma","Nova Scotia","2021-01",0,0,0,2021-01-01
"871","Gamma","Nova Scotia","2021-02",0,839.842607313793,0,2021-02-01
"872","Gamma","Nova Scotia","2021-03",0,11039.6518955001,0,2021-03-01
"873","Gamma","Nova Scotia","2021-04",3.43375768266256,53748.4778821388,6.38856730081213e-05,2021-04-01
"874","Gamma","Nova Scotia","2021-05",20.0919299239056,22892.6367063627,0.000877659056124424,2021-05-01
"875","Gamma","Nova Scotia","2021-06",0,3855.39580982234,0,2021-06-01
"876","Gamma","Nova Scotia","2021-07",0,745.498032477719,0,2021-07-01
"877","Gamma","Nova Scotia","2021-08",0,241.969772551117,0,2021-08-01
"878","Gamma","Nova Scotia","2021-09",0,70.4124287556733,0,2021-09-01
"879","Gamma","Nova Scotia","2021-10",0,23.0334065367616,0,2021-10-01
"880","Gamma","Nova Scotia","2021-11",0,100.174783121158,0,2021-11-01
"881","Gamma","Nova Scotia","2021-12",0,0,0,2021-12-01
"882","Gamma","Nova Scotia","2022-01",0,0,0,2022-01-01
"883","Gamma","Nova Scotia","2022-02",0,0,0,2022-02-01
"884","Gamma","Nova Scotia","2022-03",0,0,0,2022-03-01
"885","Gamma","New Brunswick","2020-02",0,0,0,2020-02-01
"886","Gamma","New Brunswick","2020-03",0,0,0,2020-03-01
"887","Gamma","New Brunswick","2020-04",0,0,0,2020-04-01
"888","Gamma","New Brunswick","2020-05",0,0,0,2020-05-01
"889","Gamma","New Brunswick","2020-06",0,0,0,2020-06-01
"890","Gamma","New Brunswick","2020-07",0,0,0,2020-07-01
"891","Gamma","New Brunswick","2020-08",0,0,0,2020-08-01
"892","Gamma","New Brunswick","2020-09",0,0,0,2020-09-01
"893","Gamma","New Brunswick","2020-10",0,0,0,2020-10-01
"894","Gamma","New Brunswick","2020-11",0,0,0,2020-11-01
"895","Gamma","New Brunswick","2020-12",0,205.001793146781,0,2020-12-01
"896","Gamma","New Brunswick","2021-01",0,0,0,2021-01-01
"897","Gamma","New Brunswick","2021-02",0,839.842607313793,0,2021-02-01
"898","Gamma","New Brunswick","2021-03",0,11039.6518955001,0,2021-03-01
"899","Gamma","New Brunswick","2021-04",0,53748.4778821388,0,2021-04-01
"900","Gamma","New Brunswick","2021-05",1.4711505619566,22892.6367063627,6.42630458355071e-05,2021-05-01
"901","Gamma","New Brunswick","2021-06",0,3855.39580982234,0,2021-06-01
"902","Gamma","New Brunswick","2021-07",0,745.498032477719,0,2021-07-01
"903","Gamma","New Brunswick","2021-08",0,241.969772551117,0,2021-08-01
"904","Gamma","New Brunswick","2021-09",0,70.4124287556733,0,2021-09-01
"905","Gamma","New Brunswick","2021-10",0,23.0334065367616,0,2021-10-01
"906","Gamma","New Brunswick","2021-11",0,100.174783121158,0,2021-11-01
"907","Gamma","New Brunswick","2021-12",0,0,0,2021-12-01
"908","Gamma","New Brunswick","2022-01",0,0,0,2022-01-01
"909","Gamma","New Brunswick","2022-02",0,0,0,2022-02-01
"910","Gamma","New Brunswick","2022-03",0,0,0,2022-03-01
"911","Gamma","Newfoundland and Labrador","2020-02",0,0,0,2020-02-01
"912","Gamma","Newfoundland and Labrador","2020-03",0,0,0,2020-03-01
"913","Gamma","Newfoundland and Labrador","2020-04",0,0,0,2020-04-01
"914","Gamma","Newfoundland and Labrador","2020-05",0,0,0,2020-05-01
"915","Gamma","Newfoundland and Labrador","2020-06",0,0,0,2020-06-01
"916","Gamma","Newfoundland and Labrador","2020-07",0,0,0,2020-07-01
"917","Gamma","Newfoundland and Labrador","2020-08",0,0,0,2020-08-01
"918","Gamma","Newfoundland and Labrador","2020-09",0,0,0,2020-09-01
"919","Gamma","Newfoundland and Labrador","2020-10",0,0,0,2020-10-01
"920","Gamma","Newfoundland and Labrador","2020-11",0,0,0,2020-11-01
"921","Gamma","Newfoundland and Labrador","2020-12",0,205.001793146781,0,2020-12-01
"922","Gamma","Newfoundland and Labrador","2021-01",0,0,0,2021-01-01
"923","Gamma","Newfoundland and Labrador","2021-02",0,839.842607313793,0,2021-02-01
"924","Gamma","Newfoundland and Labrador","2021-03",0,11039.6518955001,0,2021-03-01
"925","Gamma","Newfoundland and Labrador","2021-04",0,53748.4778821388,0,2021-04-01
"926","Gamma","Newfoundland and Labrador","2021-05",11.4220593026941,22892.6367063627,0.000498940312083819,2021-05-01
"927","Gamma","Newfoundland and Labrador","2021-06",0,3855.39580982234,0,2021-06-01
"928","Gamma","Newfoundland and Labrador","2021-07",0,745.498032477719,0,2021-07-01
"929","Gamma","Newfoundland and Labrador","2021-08",0,241.969772551117,0,2021-08-01
"930","Gamma","Newfoundland and Labrador","2021-09",0,70.4124287556733,0,2021-09-01
"931","Gamma","Newfoundland and Labrador","2021-10",0,23.0334065367616,0,2021-10-01
"932","Gamma","Newfoundland and Labrador","2021-11",0,100.174783121158,0,2021-11-01
"933","Gamma","Newfoundland and Labrador","2021-12",0,0,0,2021-12-01
"934","Gamma","Newfoundland and Labrador","2022-01",0,0,0,2022-01-01
"935","Gamma","Newfoundland and Labrador","2022-02",0,0,0,2022-02-01
"936","Gamma","Newfoundland and Labrador","2022-03",0,0,0,2022-03-01
"937","Epsilon","Ontario","2020-02",0,0,0,2020-02-01
"938","Epsilon","Ontario","2020-03",0,0,0,2020-03-01
"939","Epsilon","Ontario","2020-04",0,0,0,2020-04-01
"940","Epsilon","Ontario","2020-05",0,0,0,2020-05-01
"941","Epsilon","Ontario","2020-06",0,0,0,2020-06-01
"942","Epsilon","Ontario","2020-07",0,0,0,2020-07-01
"943","Epsilon","Ontario","2020-08",0,0,0,2020-08-01
"944","Epsilon","Ontario","2020-09",0,0,0,2020-09-01
"945","Epsilon","Ontario","2020-10",0,0,0,2020-10-01
"946","Epsilon","Ontario","2020-11",0,0,0,2020-11-01
"947","Epsilon","Ontario","2020-12",0,1398.94459580687,0,2020-12-01
"948","Epsilon","Ontario","2021-01",186.12263122368,1043.84334516707,0.178305137533727,2021-01-01
"949","Epsilon","Ontario","2021-02",120.304246101056,607.895219854625,0.197902931577297,2021-02-01
"950","Epsilon","Ontario","2021-03",33.7565731394811,655.205041549004,0.0515206248408521,2021-03-01
"951","Epsilon","Ontario","2021-04",218.292893030785,1198.13380658777,0.182194085360526,2021-04-01
"952","Epsilon","Ontario","2021-05",61.2809493016511,657.576221634155,0.0931921612818672,2021-05-01
"953","Epsilon","Ontario","2021-06",0,28.4011846979366,0,2021-06-01
"954","Epsilon","Ontario","2021-07",0,1.42900198727699,0,2021-07-01
"955","Epsilon","Ontario","2021-08",0,0,0,2021-08-01
"956","Epsilon","Ontario","2021-09",0,0,0,2021-09-01
"957","Epsilon","Ontario","2021-10",0,0,0,2021-10-01
"958","Epsilon","Ontario","2021-11",0,0,0,2021-11-01
"959","Epsilon","Ontario","2021-12",0,0,0,2021-12-01
"960","Epsilon","Ontario","2022-01",0,0,0,2022-01-01
"961","Epsilon","Ontario","2022-02",0,0,0,2022-02-01
"962","Epsilon","Ontario","2022-03",0,0,0,2022-03-01
"963","Epsilon","Quebec","2020-02",0,0,0,2020-02-01
"964","Epsilon","Quebec","2020-03",0,0,0,2020-03-01
"965","Epsilon","Quebec","2020-04",0,0,0,2020-04-01
"966","Epsilon","Quebec","2020-05",0,0,0,2020-05-01
"967","Epsilon","Quebec","2020-06",0,0,0,2020-06-01
"968","Epsilon","Quebec","2020-07",0,0,0,2020-07-01
"969","Epsilon","Quebec","2020-08",0,0,0,2020-08-01
"970","Epsilon","Quebec","2020-09",0,0,0,2020-09-01
"971","Epsilon","Quebec","2020-10",0,0,0,2020-10-01
"972","Epsilon","Quebec","2020-11",0,0,0,2020-11-01
"973","Epsilon","Quebec","2020-12",0,1398.94459580687,0,2020-12-01
"974","Epsilon","Quebec","2021-01",431.981461425935,1043.84334516707,0.413837443545512,2021-01-01
"975","Epsilon","Quebec","2021-02",198.426030119068,607.895219854625,0.326414855123422,2021-02-01
"976","Epsilon","Quebec","2021-03",23.0082404040573,655.205041549004,0.0351160918262509,2021-03-01
"977","Epsilon","Quebec","2021-04",44.9962714597826,1198.13380658777,0.0375552974236908,2021-04-01
