"","REF_DATE","year","month","monthyear","Observed","MonthlyAve_exp","MonthlyAve_obs","Expected (no ban)","Observed, smooth (ban)"
"72",2018-03-13,"2018","Mar","Mar 2018",13,17.4871687533914,17.5806451612903,17.4923166460441,17.2974888404109
"73",2018-03-14,"2018","Mar","Mar 2018",9,17.4871687533914,17.5806451612903,17.4856134728556,17.4418482144681
"74",2018-03-15,"2018","Mar","Mar 2018",10,17.4871687533914,17.5806451612903,17.4871687533914,17.5806451612903
"75",2018-03-16,"2018","Mar","Mar 2018",16,17.4871687533914,17.5806451612903,17.4972981451387,17.71355778898
"76",2018-03-17,"2018","Mar","Mar 2018",18,17.4871687533914,17.5806451612903,17.5156307088371,17.8405653119596
"77",2018-03-18,"2018","Mar","Mar 2018",18,17.4871687533914,17.5806451612903,17.5416238560392,17.9617222212349
"78",2018-03-19,"2018","Mar","Mar 2018",3,17.4871687533914,17.5806451612903,17.5747349983009,18.0770830078209
"79",2018-03-20,"2018","Mar","Mar 2018",13,17.4871687533914,17.5806451612903,17.614421547169,18.1867021627041
"80",2018-03-21,"2018","Mar","Mar 2018",14,17.4871687533914,17.5806451612903,17.6601409141988,18.2906341768999
"81",2018-03-22,"2018","Mar","Mar 2018",15,17.4871687533914,17.5806451612903,17.711350510943,18.3889335414141
"82",2018-03-23,"2018","Mar","Mar 2018",19,17.4871687533914,17.5806451612903,17.767507748954,18.4816547472524
"83",2018-03-24,"2018","Mar","Mar 2018",15,17.4871687533914,17.5806451612903,17.8280700397847,18.5688522854203
"84",2018-03-25,"2018","Mar","Mar 2018",11,17.4871687533914,17.5806451612903,17.8924947949931,18.6505806469302
"85",2018-03-26,"2018","Mar","Mar 2018",6,17.4871687533914,17.5806451612903,17.9602394261211,18.7268943227741
"86",2018-03-27,"2018","Mar","Mar 2018",10,17.4871687533914,17.5806451612903,18.0307613447267,18.7978478039647
"87",2018-03-28,"2018","Mar","Mar 2018",15,17.4871687533914,17.5806451612903,18.1035179623624,18.8634955815077
"88",2018-03-29,"2018","Mar","Mar 2018",37,17.4871687533914,17.5806451612903,18.1779666905808,18.9238921464088
